country,date,BX.KLT.DINV.CD.WD,CC.EST,GC.DOD.TOTL.GD.ZS,GE.EST,IC.BUS.EASE.XQ,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,RL.EST
"Iran, Islamic Rep.",2016,3372000000.0,-0.739870667457581,,-0.237505525350571,,21.1617079991403,19.2261389217023,459042684192.698,5477.03712389913,-0.695977568626404
"Iran, Islamic Rep.",2017,5019000000.0,-0.838968336582184,,-0.241994991898537,,22.7356882630098,22.0091825028989,489168731811.147,5753.11544659399,-0.7025266289711
"Iran, Islamic Rep.",2018,2373000000.0,-0.984446704387665,,-0.47861048579216,,31.1163801000709,27.4487096151447,398880231367.268,4631.78709016514,-0.712859213352203
"Iran, Islamic Rep.",2019,1508000000.0,-1.07153975963593,,-0.599589228630066,127.0,23.4838672675323,27.2704670825754,333519146339.191,3831.27894763337,-0.771478950977325
"Iran, Islamic Rep.",2020,1342000000.0,-1.1111307144165,,-1.01759469509125,,19.4246090258049,24.3855556612928,262186179355.944,2988.78122414716,-0.88682621717453
"Iran, Islamic Rep.",2021,1425000000.0,-1.11621344089508,,-0.887051045894623,,22.8392319889567,21.5346020619098,383436202446.695,4334.79268631354,-0.966482520103455
"Iran, Islamic Rep.",2022,1500000000.0,-1.12661647796631,,-0.882911622524261,,26.8158865548081,24.7816202562159,394362621793.035,4405.09291519791,-1.01758456230164
"Iran, Islamic Rep.",2023,1422333330.0,-1.23189043998718,,-1.02239692211151,,24.2011132509509,27.9790625604926,404625655204.619,4465.63766994952,-1.06095492839813
New Zealand,1991,1691366070.0,,,,,29.1613463740835,25.4742190688062,42745329732.163,12230.0734548834,
New Zealand,1992,1088200070.0,,,,,31.1916767728346,28.0423820769771,41649829859.6342,11793.1392416214,
New Zealand,1993,2211822690.0,,,,,30.6024238841265,26.9512267218445,46775620817.4327,13094.3454502639,
New Zealand,1994,2616630700.0,,,,,30.7781456953642,28.0364238410596,55314732279.1379,15280.3127842922,
New Zealand,1995,2849961940.0,,,,,29.3933663078266,27.5208861548693,63918703506.9075,17400.4201848172,
New Zealand,1996,3918617040.0,2.11024570465088,,1.77176654338837,,28.3488788439284,26.7672921138268,70140835299.0148,18794.436039393,1.85839378833771
New Zealand,1997,1917456790.0,,,,,28.3203739922721,26.9264895291704,66075143415.4952,17474.187029724,
New Zealand,1998,1825772780.0,2.14845299720764,,1.62870609760284,,29.6173216258214,28.2786961975549,56227169851.0448,14738.4455703918,1.85049915313721
New Zealand,1999,941464110.0,,,,,30.9505515371504,30.4506795962165,58762260625.8758,15322.2238340267,
New Zealand,2000,-1507812033.25805,2.18196034431458,,1.58685111999512,,35.7454584901409,32.7714683867522,52623281956.7031,13641.1027183822,1.79541397094727
New Zealand,2001,259321576.796311,,,,,35.4310398408851,31.8027845111567,53872425916.6248,13882.8568268586,
New Zealand,2002,2848556986.63852,2.2625732421875,32.7763842551838,1.6784462928772,,32.8470717038637,29.8089228515842,66627729311.4495,16874.1874918196,1.79115116596222
New Zealand,2003,-3363941288.043,2.28462529182434,48.2453384728239,1.76194429397583,,29.8397254017245,28.0750439440285,88250885550.2626,21913.7081719961,1.84832954406738
New Zealand,2004,2319819298.42871,2.35213804244995,43.8675166117793,1.9400452375412,,29.5434106069527,29.2561416675833,103905210084.034,25420.234882944,1.84883081912994
New Zealand,2005,1906665963.75812,2.19131422042847,44.1698490827743,1.74136209487915,,28.2851654320382,29.7335780086782,114720129550.095,27751.0654708859,1.84639847278595
New Zealand,2006,2912645686.56863,2.32255101203918,42.9524894769889,1.58340215682983,,29.6086137531685,29.9946512871794,111538810712.665,26654.5932018985,1.79479086399078
New Zealand,2007,4335506075.9374,2.31768393516541,36.9753526219646,1.65778410434723,,29.2731139479196,29.1520466269894,137188946865.584,32479.9817381467,1.82681655883789
New Zealand,2008,2591966537.02927,2.29752516746521,36.0960054063757,1.66906487941742,,32.0787092277964,32.3300212242484,133131369930.414,31252.9625640673,1.85065972805023
New Zealand,2009,-52385533.2387358,2.3803186416626,31.9414277406372,1.84807932376862,,28.73391077007,26.4118122352772,121373602348.679,28209.3623271229,1.92267489433289
New Zealand,2010,286306902.9756,2.32940340042114,34.8105506978391,1.81132459640503,,30.2736276814431,27.9779878234698,146517541181.254,33676.7741239925,1.86188757419586
New Zealand,2011,1378410924.39879,2.29086756706238,48.135830634183,1.87170588970184,,30.3943106604704,28.8447636483124,168295307149.46,38388.5280906616,1.89464735984802
New Zealand,2012,3846884018.51781,2.30788779258728,51.6565054668175,1.79215371608734,,28.8587271373003,28.1630757630096,176210710655.208,39974.2997334925,1.88321006298065
New Zealand,2013,-69519935.4200306,2.33418917655945,46.4495246931876,1.7499874830246,,28.813086079288,27.2030996963019,190909855416.34,42977.388040868,1.87013530731201
New Zealand,2014,3251563602.3094,2.24941229820251,43.9103004132691,1.92498862743378,,27.9795137186391,27.168632750856,201337554959.49,44578.2253868016,2.00404477119446
New Zealand,2015,-73372796.4211776,2.23321151733398,42.9302575989538,1.85281825065613,,27.9525601318731,26.9357118525276,178104220784.881,38639.3501941427,1.96533977985382
New Zealand,2016,2008111275.18134,2.23673152923584,41.4034426972586,1.8059014081955,,26.639813972,25.8224405487973,188898209220.167,40070.8956577431,1.9136335849762
New Zealand,2017,2390035935.47737,2.19591546058655,38.6627179042666,1.72795903682709,,27.5873336910609,26.6028948418431,206566916732.292,42913.186956185,1.88447558879852
New Zealand,2018,2516488849.6393,2.13542580604553,36.6308100322367,1.62871909141541,,27.8839087705317,27.9152635928054,211846555690.736,43228.6976473771,1.83380126953125
New Zealand,2019,2915754514.32092,2.13093376159668,32.7886249322913,1.63243579864502,1.0,27.3503056565813,27.1141375841523,212846907683.439,42747.2099299966,1.84377896785736
New Zealand,2020,4135119591.14727,2.11690759658813,46.1185059391692,1.53874325752258,,21.7285787458231,22.2535915510134,212697530897.56,41785.6922905898,1.83839273452759
New Zealand,2021,4539913924.62292,2.16975808143616,51.369754769912,1.30568933486938,,22.3372987322993,26.2123468357678,253644079784.977,49624.1816729553,1.78116655349731
New Zealand,2022,8340194362.34964,2.16323399543762,54.5666722344428,1.34026157855988,,24.3948255658574,29.692093415291,246733522841.353,48216.5095836302,1.73037374019623
New Zealand,2023,3592037225.12847,2.08409547805786,,1.5299768447876,,24.0744573859555,26.9494047256673,252175506110.168,48280.8114166238,1.70570802688599
Russian Federation,1991,,,,,,13.2713621737576,12.9853414372542,517962962962.963,3490.45239257813,
Russian Federation,1992,1161000000.0,,,,,62.3224618621778,48.2546028406102,460290556900.726,3098.802734375,
Russian Federation,1993,1210782000.0,,,,,38.2045944842866,30.4938487551746,435083713850.837,2930.67016601563,
Russian Federation,1994,689570000.0,,,,,27.7583790421613,23.1953336062219,395077301248.464,2662.10400390625,
Russian Federation,1995,2065720000.0,,,,,29.2890113495619,25.8938941161638,395537185734.854,2665.77978515625,
Russian Federation,1996,2579330000.0,-1.05334162712097,,-0.452226608991623,,26.0729881302908,21.8495126891282,391724890744.498,2643.92919921875,-0.794187605381012
Russian Federation,1997,4864650000.0,,,,,24.7298415292289,22.527079880846,404928954191.876,2737.57202148438,
Russian Federation,1998,2761360000.0,-0.95437353849411,143.948999533393,-0.662553489208221,,31.22120547318,24.5510478117966,270955486862.442,1834.86181640625,-0.855796992778778
Russian Federation,1999,3256530000.0,,100.744137724205,,,43.2199685128244,26.1733129859875,195907128350.934,1330.75720214844,
Russian Federation,2000,2678030000.0,-0.943414032459259,62.1488888669576,-0.673456251621246,,44.0604413055146,24.0334657318409,259710142196.943,1771.59411621094,-1.08369505405426
Russian Federation,2001,2847300000.0,,48.9836153351704,,,36.8934935960337,24.2173650683869,306602070620.5,2100.3525390625,
Russian Federation,2002,3473830000.0,-0.954848229885101,41.3527168644107,-0.376179724931717,,35.2125940630626,24.432851668898,345470494417.863,2377.52954101563,-0.874504148960114
Russian Federation,2003,7928630000.0,-0.783091723918915,,-0.499138176441193,,35.2499817757806,23.8782872318208,430347420184.885,2975.123046875,-0.957668244838715
Russian Federation,2004,15402990000.0,-0.825626492500305,,-0.484211027622223,,34.4178910554597,22.1639613429458,591016690732.385,4102.36474609375,-0.915175259113312
Russian Federation,2005,15508050000.0,-0.847120821475983,16.6608684477983,-0.526238322257996,,35.2030659651181,21.5101825254241,764015973481.11,5323.455078125,-0.963954508304596
Russian Federation,2006,37594770000.0,-0.940847754478455,9.89107286046746,-0.468877643346786,,33.7304754439762,21.0029264232898,989932071352.543,6920.19970703125,-0.987496435642242
Russian Federation,2007,55873680000.0,-1.01758086681366,7.15843011658404,-0.412203580141068,,30.164060484537,21.5420622609236,1299703478481.65,9101.2392578125,-1.00755798816681
Russian Federation,2008,74782910000.0,-1.12522864341736,6.49528743788997,-0.416781842708588,,31.3095603335689,22.072905707322,1660848058303.11,11635.2841796875,-1.01145589351654
Russian Federation,2009,36583100000.0,-1.14130687713623,8.69786633503919,-0.497236013412476,,27.9381012041521,20.496959823666,1222645900055.7,8562.82421875,-0.806498229503632
Russian Federation,2010,43167780000.0,-1.09921479225159,9.09810564473106,-0.601686894893646,,29.2155607849758,21.1399447022831,1524916715223.95,10674.990234375,-0.79579108953476
Russian Federation,2011,55083630000.0,-1.07437682151794,8.64108194430582,-0.601444661617279,,28.0553614798549,19.9800379279369,2045922753398.04,14305.33203125,-0.747264206409454
Russian Federation,2012,50587560000.0,-1.05157160758972,8.55140859340356,-0.534914612770081,,26.9073203393663,20.2440700464294,2208293553878.42,15401.8515625,-0.857621252536774
Russian Federation,2013,69218890000.0,-1.02072441577911,9.06725564048848,-0.452954411506653,,25.845336826255,20.441812574244,2292470078346.22,15941.4482421875,-0.821814119815826
Russian Federation,2014,22031340000.0,-0.918883323669434,11.2004612827286,-0.195760622620583,,27.1110970517525,20.6902442110591,2059241589895.01,14055.47265625,-0.773192346096039
Russian Federation,2015,6852970000.0,-0.974069595336914,13.5407657768558,-0.332078844308853,,28.703389442924,20.6559598687647,1363482182197.71,9277.7138671875,-0.815131187438965
Russian Federation,2016,32538900000.0,-0.838650405406952,14.2417395793548,-0.324105769395828,,25.8544829769167,20.6636368626929,1276786350881.14,8663.158203125,-0.845054090023041
Russian Federation,2017,28557440000.0,-0.91468071937561,16.3253741158845,-0.191041514277458,,26.0908809797568,20.7856433573743,1574199360089.0,10658.9130859375,-0.845929563045502
Russian Federation,2018,8784850000.0,-0.869339644908905,16.1685789853238,-0.103785149753094,,30.7932568020743,20.7876435683221,1657328773461.31,11211.8876953125,-0.832721412181854
Russian Federation,2019,31974770000.0,-0.822259068489075,17.2760484379376,0.0241736769676208,29.0,28.4334306799759,20.7953229819275,1693115002708.32,11447.701171875,-0.771243870258331
Russian Federation,2020,9478810000.0,-0.930568337440491,22.992021036968,-0.111088737845421,,25.5221855113549,20.4447226915578,1493075894362.14,10108.3271484375,-0.80521035194397
Russian Federation,2021,40450000000.0,-0.921020746231079,20.8666992191571,-0.210440874099731,,29.7712144927837,20.4252266104753,1843392293734.38,12521.5224609375,-0.886179327964783
Russian Federation,2022,-39800944226.9806,-0.979839682579041,19.5062376778091,-0.696263790130615,,28.0257191670312,15.2329856559408,2266029240645.34,15445.2421875,-1.19659042358398
Russian Federation,2023,-10045103795.0207,-1.10467827320099,,-0.712461888790131,,23.0830029980002,18.7455221845073,2021421476035.42,13817.0458984375,-1.18764269351959
Saudi Arabia,1991,160000000.0,,,,,38.3083994377757,36.390899397386,132223230974.633,11847.1699534218,
Saudi Arabia,1992,-78933333.3333333,,,,,39.1068068578908,35.9852277198409,137087850467.29,11730.2687665244,
Saudi Arabia,1993,1367200000.0,,,,,34.3528159609611,33.4541584247889,132967957276.368,10884.8607880777,
Saudi Arabia,1994,349333333.333333,,,,,34.0009481856073,26.0703632736108,135174899866.489,10601.9196697805,
Saudi Arabia,1995,-1874666666.66667,,,,,37.3378413620953,27.7038858462799,143343124165.554,10786.4008952769,
Saudi Arabia,1996,-1127466666.66667,-0.163303330540657,,-0.183629289269447,,40.0228209447804,26.6309991231776,158662483311.081,11471.5045960191,0.114562630653381
Saudi Arabia,1997,3039466666.66667,,,,,39.1585979206286,26.0294690234163,165963684913.218,11545.3455998551,
Saudi Arabia,1998,4283466666.66667,-0.263509094715118,,-0.219085738062859,,29.6323817967762,26.4560108137963,146775466666.667,9836.05729768574,0.0467006266117096
Saudi Arabia,1999,-778933333.333333,,,,,34.6664709888381,23.1795778305815,161717066666.667,10452.1899400479,
Saudi Arabia,2000,-1881066666.66667,-0.195145681500435,,-0.229407846927643,,43.4052690306903,24.7611797698264,189514933333.333,11714.5623675159,-0.165411278605461
Saudi Arabia,2001,19640000.0,,,,,39.633694222871,23.9268894565803,184137600000.0,10805.311325122,
Saudi Arabia,2002,-614133333.333333,0.182221665978432,,-0.337844789028168,,40.94880327191,23.6439941380154,189605866666.667,10586.0543471363,-0.0178285911679268
Saudi Arabia,2003,-586506666.666667,-0.167679190635681,,-0.366576313972473,,45.8541491871159,23.977021521626,215807733333.333,11487.220410693,0.108946494758129
Saudi Arabia,2004,-334320000.0,-0.297835916280746,,-0.386468946933746,,50.9853310838178,24.0975055731163,258742133333.333,13154.4978989446,0.0121128251776099
Saudi Arabia,2005,4385456396.44643,-0.103524342179298,,-0.391905188560486,,57.050742989557,24.9033329514589,328459608764.111,15975.7473782258,-0.022657472640276
Saudi Arabia,2006,5975887388.89812,-0.195399954915047,,-0.198544204235077,,59.8319082445442,30.1126964323542,376900133511.348,17563.6145370639,0.011266702786088
Saudi Arabia,2007,6175321114.57166,-0.169473513960838,,-0.136533141136169,,59.9374401392842,34.9258769574815,415964509673.115,18596.1502627898,0.067988209426403
Saudi Arabia,2008,5505983968.58641,-0.0146756879985332,,-0.109230503439903,,62.1115020331022,33.9911288411164,519796800000.0,22320.4888964331,0.0687283277511597
Saudi Arabia,2009,436351281.582907,-0.0205527171492577,,-0.110996946692467,,47.0886206534391,37.7697209090451,429097866666.667,17718.3911648365,0.0451107770204544
Saudi Arabia,2010,4878894395.2517,0.0369552858173847,,-0.0236956626176834,,49.5697395517012,32.9800376316971,528207200000.0,22028.3790215788,0.149531841278076
Saudi Arabia,2011,4683855881.26771,-0.312528073787689,,-0.317042857408524,,55.6022747873791,29.2591176725599,676634666666.667,26966.2941648251,0.0465363264083862
Saudi Arabia,2012,5035060850.94588,-0.045678298920393,,0.01908940076828,,53.8410467239193,29.0093916576831,741849866666.667,28348.5730107499,0.14434976875782
Saudi Arabia,2013,3371408456.52722,-0.0275518335402012,,0.057302076369524,,51.4209095745584,30.4963013690877,753864533333.333,27290.1978052614,0.153234601020813
Saudi Arabia,2014,1509063087.30335,0.0814037397503853,,0.192474737763405,,46.2481894216307,33.3134592934674,766605866666.667,27079.6733871148,0.13271252810955
Saudi Arabia,2015,3970644084.62136,0.0213859882205725,,0.154987290501595,,32.5639317986462,36.9399569658794,669484266666.667,22453.571552265,0.0975649878382683
Saudi Arabia,2016,21954833889.9561,0.198880642652512,,0.214122653007507,,30.1591591591592,29.7462662662663,666000000000.0,21515.6600083775,0.315819621086121
Saudi Arabia,2017,1014062501.14037,0.332312196493149,,0.210743635892868,,33.5657515394054,28.2485650242613,714994666666.667,23081.2045336558,0.0772835165262222
Saudi Arabia,2018,12141122232.904,0.330702602863312,,0.273804366588593,,37.1985098382865,24.7570706925938,846583733333.333,28036.0264674095,0.117757342755795
Saudi Arabia,2019,3079217251.32355,0.246933832764626,,0.261275202035904,63.0,34.0891962076157,26.1089900267695,838564800000.0,27892.8421521179,0.145257651805878
Saudi Arabia,2020,1621264195.43532,0.241704508662224,,0.113618113100529,,24.9019708249486,24.8115047047104,734271200000.0,23271.4037647084,0.215450674295425
Saudi Arabia,2021,28350373333.3334,0.282917559146881,,0.464676141738892,,32.774653494342,24.3681600690647,874156000000.0,28396.0864182336,0.205605715513229
Saudi Arabia,2022,26710062133.3334,0.357307374477386,,0.582258403301239,,40.221276968341,23.2923909521515,1108571466666.67,34454.1957708412,0.289913713932037
Saudi Arabia,2023,22803498160.5829,0.536042988300323,,0.796441078186035,,34.7492004368248,27.3778074633889,1067582933333.33,32093.9622984711,0.414570838212967
South Africa,1991,254133621.740141,,33.9135908287352,,,19.3408153425832,15.5407939143944,135203698237.977,3243.23616023953,
South Africa,1992,3358018.17406729,,36.9022310979407,,,18.9551466044412,15.3662068949062,146956150986.636,3462.39400202835,
South Africa,1993,11290546.0235309,,39.9507720898509,,,19.914366630953,15.7837577150899,147194747565.75,3399.64009566241,
South Africa,1994,374410441.074407,,44.8169697430772,,,19.549337805111,17.5652713615169,153512712381.836,3488.59711541763,
South Africa,1995,1248424932.7343,,44.8686189886337,,,20.0378606077754,19.4401731715272,171735933897.331,3855.6340871567,
South Africa,1996,816389273.755429,0.73292738199234,44.2298759185659,1.02049589157104,,21.7747432189724,20.4245085135556,163234925380.563,3617.55336002932,0.0879291966557503
South Africa,1997,3810543923.03317,,43.1755459966557,,,21.6605918552042,20.6407425739789,168978057327.73,3700.23554789867,
South Africa,1998,550338595.971811,0.638808608055115,44.6542617733798,0.624708473682404,,22.5192718175416,21.5164735193548,152982984557.233,3309.60933087472,0.157686293125153
South Africa,1999,1503332454.41012,,42.1780316027359,,,22.2692159746602,19.9890800426071,151516957078.536,3242.36830483958,
South Africa,2000,968831355.959091,0.550269722938538,39.6390583837328,0.645909368991852,,24.4043033106919,21.8164184247158,151752757215.309,3217.84693448467,0.148772299289703
South Africa,2001,7270344986.4768,,,,,26.3566606345688,22.8142845512603,135429905922.526,2847.15191945908,
South Africa,2002,1479804588.75227,0.332901507616043,,0.607831418514252,,28.4311672176802,25.0343344117566,129087556612.449,2688.23676032806,0.0273917205631733
South Africa,2003,783136092.25814,0.275540828704834,,0.599580049514771,,23.9152733614034,21.8085892075755,197018965308.697,4062.21755993786,0.0375992655754089
South Africa,2004,701422007.629779,0.397753119468689,,0.559140086174011,,22.7575187856654,22.8860564383387,255806908594.573,5221.46333731721,0.0045162658207118
South Africa,2005,6522098178.18051,0.483857184648514,,0.567057847976685,,23.5997644915436,23.8280169054893,288867217196.534,5836.87663325127,-0.0119512537494302
South Africa,2006,623291744.34352,0.37827143073082,,0.325101375579834,,26.098249881712,27.6698913924026,303858675363.643,6077.38293388876,0.181309819221497
South Africa,2007,6586792253.1097,0.197672486305237,,0.283431172370911,,27.958964394702,29.166174743045,333077117253.684,6591.85535960564,0.0002555813989602
South Africa,2008,9885001293.44358,0.153828725218773,,0.332178503274918,,32.2546736710677,33.7198501285556,316131258616.309,6184.75474328399,0.0054177613928914
South Africa,2009,7624489973.88189,0.125426694750786,,0.310807675123215,,24.9827464883237,24.6047888395564,329754060647.129,6374.70560042992,0.0724230706691742
South Africa,2010,3693271715.48139,0.0653930976986885,,0.191702410578728,,25.7834176267221,24.6226695358778,417363822801.713,7973.47195771517,0.0977494567632675
South Africa,2011,4139289122.68737,-0.0042337053455412,,0.217559650540352,,27.6981484703752,26.9382019655219,458199494830.834,8646.05571071635,0.129662588238716
South Africa,2012,4626029122.40007,-0.184170603752136,,0.170115306973457,,27.1391491937679,28.4434679995666,434400545085.811,8076.97678479741,0.0844441577792168
South Africa,2013,8232518815.62083,-0.138074696063995,,0.30602103471756,,28.379280320361,30.4957473096901,400886013595.573,7331.65467384919,0.135300785303116
South Africa,2014,5791659020.09997,-0.125287011265755,,0.165043815970421,,29.0006193033471,30.4989547517121,381198869776.106,6856.73137092522,0.155199274420738
South Africa,2015,1521139945.30532,-0.0708397477865219,52.6511572360833,0.0873290970921516,,27.7136384124829,29.0130377322327,346709790458.563,6112.27382485974,0.0157780386507511
South Africa,2016,2215307020.39541,0.0170262884348631,53.7387913884354,0.101402580738068,,28.1560881698955,27.7051693349827,323585509674.481,5651.20585165749,0.0435598641633987
South Africa,2017,2058579911.05235,-0.12777316570282,56.2597208390879,0.0707959234714508,,27.3400757812216,26.1958560481525,381448814653.456,6618.33508255701,-0.15624788403511
South Africa,2018,5569462350.15205,-0.136797428131104,59.1023114070608,0.103647440671921,,27.4970371508423,26.9885079767917,405260723892.517,6914.1780318076,-0.22182808816433
South Africa,2019,5116098443.48715,-0.0312809906899929,64.5892781351104,0.127971157431602,84.0,27.2021294051151,26.6958670030255,389330032224.269,6533.71121032856,-0.188336730003357
South Africa,2020,3153552569.39325,-0.0594757050275803,75.7255090793216,0.0465345233678818,,27.5759141603963,23.1837449200214,337974655408.055,5580.60383075189,-0.243993982672691
South Africa,2021,40658789144.9382,-0.0341691114008427,73.8065091009354,-0.0701303705573082,,31.1035988061883,24.9311150310516,420886877628.703,6843.39941886204,0.0649796947836876
South Africa,2022,9238990828.45043,-0.33009460568428,76.2372383337531,-0.109027646481991,,33.3714495540545,31.4115525789563,406920004594.074,6523.41097815853,0.0407747849822044
South Africa,2023,3442331506.38971,-0.284670442342758,,-0.256946682929993,,32.7545268670556,32.4255686817089,380699271814.508,6022.5425418935,0.0862350836396217
United Arab Emirates,1991,25940000.0,,,,,,,51552165622.4462,25690.9686321448,
United Arab Emirates,1992,129720000.0,,,,,,,54239171887.769,25648.2727760844,
United Arab Emirates,1993,401320000.0,,,,,,,55625170253.337,25032.7822702907,
United Arab Emirates,1994,62460000.0,,,,,,,59305093979.842,25472.6396578979,
United Arab Emirates,1995,399850000.0,,,,,,,65743666575.8649,27003.2006807782,
United Arab Emirates,1996,300520000.0,-0.0055790590122342,,0.776639640331268,,,,73571233996.1863,28323.1650870532,0.688413977622986
United Arab Emirates,1997,232430000.0,,,,,,,78839008444.5655,27982.7957040564,
United Arab Emirates,1998,257660000.0,0.033033475279808,,0.752557337284088,,,,75674336283.1858,24889.4269192279,0.716092944145203
United Arab Emirates,1999,-985340000.0,,,,,,,84445473110.9598,25855.8605046587,
United Arab Emirates,2000,-506330000.0,0.103345222771168,,0.747685492038727,,,,104337372362.151,29865.502347066,0.655752897262573
United Arab Emirates,2001,1183840000.0,,,,,49.1592253276122,40.7053546013305,103311640571.818,27745.1708087672,
United Arab Emirates,2002,95300000.0,1.11161923408508,,0.796371579170227,,49.5033473840813,43.5683114306968,109816201497.617,27753.6089526346,0.702703297138214
United Arab Emirates,2003,4255956430.0,0.826036751270294,,0.537254989147186,,55.9231992151745,46.3769702756087,124346358066.712,29659.5428567811,0.544806301593781
United Arab Emirates,2004,10003500000.0,1.03947734832764,,0.687684059143066,,63.5677298138648,53.0548827099662,147824370319.946,33376.7152295209,0.433262318372726
United Arab Emirates,2005,10899931930.0,0.990808546543121,,0.716674387454987,,67.5853113898841,51.9675602523703,180617467964.602,38719.3138307623,0.389575779438019
United Arab Emirates,2006,12805990470.0,0.885872542858124,,0.945923328399658,,68.6277976715135,50.8428719062721,222116541865.214,44342.6048322482,0.31153592467308
United Arab Emirates,2007,14186521440.0,1.00609827041626,,0.943043947219849,,72.3840975003088,64.4140553654625,257916133424.098,45854.7325158162,0.274766087532043
United Arab Emirates,2008,5062972000.0,1.07145047187805,,0.898490905761719,,78.86788870154,69.6456553241827,315474615738.598,50054.1700681803,0.417219996452332
United Arab Emirates,2009,1134288140.0,0.906304717063904,,1.00920045375824,,79.6533178621862,73.8086264961866,253547358747.447,37803.0663738777,0.399278730154037
United Arab Emirates,2010,8796769640.0,0.890833914279938,,0.918635427951813,,79.3926734584927,59.4994234510332,300189052694.029,43696.6712597922,0.317414134740829
United Arab Emirates,2011,7152095830.0,1.07048761844635,,1.07076179981232,,87.5386024447076,59.8540595708254,360832739558.385,50789.0505418347,0.498547106981277
United Arab Emirates,2012,9566651350.0,1.15573620796204,,1.16282367706299,,97.6349633792212,62.3355072430771,384610125384.033,52034.4762466073,0.534359633922577
United Arab Emirates,2013,9764914530.0,1.27354276180267,1.84568513687825,1.19010066986084,,98.0075860877962,63.092896368003,400218529747.597,52023.5170958751,0.613428473472595
United Arab Emirates,2014,11071537020.0,1.19880998134613,,1.45158290863037,,97.2525706477931,66.4350143515023,414105366758.911,51381.4069909213,0.651002466678619
United Arab Emirates,2015,8550901850.0,1.03457427024841,,1.5004917383194,,96.8278056353074,72.6484310679123,370275469560.166,43534.9972681733,0.614161610603333
United Arab Emirates,2016,9604773000.0,1.13167703151703,,1.4101870059967,,97.6631210860929,73.3137080819945,369255326235.771,41326.4018161834,0.819037973880768
United Arab Emirates,2017,10354223000.0,1.09575378894806,,1.40890324115753,,97.8543060321274,73.0665008487005,390516804016.501,42340.5917145576,0.768334984779358
United Arab Emirates,2018,10385286000.0,1.11705148220062,,1.42633962631226,,93.7169810173454,65.9257962668894,427049432149.345,45689.8570040215,0.774245142936707
United Arab Emirates,2019,17874660000.0,1.07238209247589,,1.38027024269104,16.0,96.8595999313045,73.2085188940452,417989721734.494,44251.4541390148,0.808277487754822
United Arab Emirates,2020,19884470000.0,1.08361399173737,,1.2852668762207,,100.23015894653,85.0503934921793,349473015336.939,37173.8754100281,0.875135958194733
United Arab Emirates,2021,20667120000.0,1.15039455890656,,1.36370348930359,,102.40308410817,83.7058484917282,415178792769.884,43360.0211014806,0.798968315124512
United Arab Emirates,2022,22736560000.0,1.1556144952774,,1.29912793636322,,103.812252334383,85.1332094129937,502731935197.487,49899.0652978649,0.836056530475616
United Arab Emirates,2023,30687540000.0,1.07366383075714,,1.60428190231323,,108.61087139274,93.7216646058461,514130432653.081,49040.6947525825,0.881900131702423
United States,1991,34550000000.0,,44.0615972806026,,,9.66090512231881,10.1255430017786,6158129000000.0,24342.2589048189,
United States,1992,30310000000.0,,46.0501444176036,,,9.70891490564814,10.2416795967442,6520327000000.0,25418.9907763319,
United States,1993,50230000000.0,,48.2461403335599,,,9.54718039168286,10.4974383102923,6858559000000.0,26387.2937338171,
United States,1994,55940000000.0,,47.3534821707435,,,9.89314741556332,11.162311746182,7287236000000.0,27694.853416234,
United States,1995,69080000000.0,,47.2095352870886,,,10.639223880261,11.8141577687958,7639749000000.0,28690.8757013347,
United States,1996,97660000000.0,1.57104122638702,46.7417685500108,1.52492046356201,,10.7466355642836,11.9404364259576,8073122000000.0,29967.7127181749,1.5002189874649
United States,1997,122150000000.0,,44.1174824705231,,,11.1197577117574,12.3085700908604,8577552000000.0,31459.1299691554,
United States,1998,211150000000.0,1.54939877986908,41.1291544339911,1.6985274553299,,10.5152625281963,12.3106314515674,9062817000000.0,32853.6725949234,1.56696021556854
United States,1999,312449000000.0,,37.7272880185298,,,10.3093372229257,13.004232506698,9631172000000.0,34515.3813073394,
United States,2000,349125000000.0,1.60359740257263,33.2676418736523,1.72488653659821,,10.6927727297913,14.4102128270623,10250952000000.0,36329.9702595751,1.56463289260864
United States,2001,172496000000.0,,52.4430470096709,,,9.70344820873397,13.2637348067635,10581929000000.0,37133.6203973517,
United States,2002,111055000000.0,1.87359666824341,53.861925419714,1.62092781066895,,9.13138565379718,13.1549985598093,10929108000000.0,37997.7424300242,1.51690554618835
United States,2003,117106000000.0,1.7044905424118,56.2497806912263,1.54012453556061,,9.03565240541354,13.5916448812678,11456450000000.0,39490.3023903176,1.55444955825806
United States,2004,213641000000.0,1.81070196628571,56.6617331832934,1.74025785923004,,9.62874787307988,14.8193087841105,12217196000000.0,41724.6411982614,1.41830444335938
United States,2005,142344000000.0,1.53672695159912,56.5383512496973,1.53101277351379,,9.98205641037558,15.6565009333013,13039197000000.0,44123.3996470026,1.5282701253891
United States,2006,298463000000.0,1.34489262104034,55.4668811298083,1.5816855430603,,10.641389509223,16.3338962966673,13815583000000.0,46301.9876485519,1.59266018867493
United States,2007,346613000000.0,1.37706923484802,55.6594728230065,1.64327275753021,,11.4637892950146,16.5482262680953,14474228000000.0,48050.227412195,1.61114573478699
United States,2008,341092000000.0,1.43763339519501,63.814672066672,1.60507559776306,,12.4258439246081,17.441943601098,14769862000000.0,48570.0594269601,1.62871420383453
